frase,10,50,75,100,150,200,300,400,500,600,750,1000,base
Que subsidiária da Lufthansa atende Dortmund e Berlin?,6836.6167545319,7758.467912674,7539.2904281616,6853.2092571259,7640.5141353607,7744.0860271454,6835.7329368591,6923.0921268463,6957.7732086182,7752.4316310883,7278.1789302826,7048.0310916901,9159.9500179291
Quem foi o sucessor de John F. Kennedy?,51510.7181072235,51086.5468978882,51303.2739162445,53339.6897315979,51658.8351726532,51556.3812255859,51834.2523574829,51708.2753181458,51718.7521457672,51039.7675037384,53304.5449256897,49188.6842250824,49083.6336612701
Quem compôs a trilha sonora do Titanic de Cameron?,1696.8629360199,1712.7068042755,1719.5067405701,1802.2155761719,1782.1867465973,1828.7086486816,1933.1533908844,1996.6471195221,2054.5701980591,2103.3453941345,2053.0736446381,2139.5018100739,11938.1005764008
Quais filmes Kurosawa dirigiu?,1100.4123687744,1100.2202033997,1112.9081249237,1115.1320934296,1161.3154411316,1111.795425415,1118.0815696716,1106.4953804016,1113.0912303925,1143.177986145,1125.857591629,1116.3296699524,1105.7698726654
Para qual gravadora Elvis gravou seu primeiro álbum?,996.3977336884,1054.3646812439,1067.7673816681,1051.3484477997,1127.5372505188,1156.8005084991,1295.060634613,1345.4930782318,1474.1044044495,1587.4836444855,1508.6233615875,1491.1303520203,8171.2243556976
Em que fuso horário está Roma?,2369.0240383148,2281.8145751953,2495.5141544342,2388.3271217346,2380.980014801,2591.5694236755,2370.8500862122,2259.6447467804,2332.2043418884,2382.0013999939,2511.5575790405,2276.8862247467,2472.4168777466
Qual a moeda da China?,5077.8193473816,4949.9711990356,5643.4280872345,5749.2649555206,5400.2320766449,5515.1088237762,5519.0069675446,5496.7496395111,5163.2378101349,4959.480047226,5067.9380893707,4862.5493049622,5370.1632022858
Quem são os desenvolvedores do DBPedia?,1495.6004619598,1481.9769859314,1471.6460704803,1489.3658161163,1492.6919937134,1495.8007335663,1490.5695915222,1488.8079166412,1484.7955703735,1486.1023426056,1542.1214103699,1483.4039211273,1454.393863678
O local onde Abraham Lincoln morreu tem um website?,9879.0879249573,8445.6896781921,8321.6063976288,8063.8937950134,8524.5110988617,8301.6130924225,8506.468296051,9850.527048111,9389.6591663361,9075.0067234039,7985.5794906616,10098.1500148773,9600.9261608124
Quem é o rei da Holanda?,1675.7807731628,1638.1685733795,1608.0589294434,1667.6142215729,1576.4214992523,1607.9885959625,1598.7498760223,1611.2215518951,1570.0554847717,1598.1433391571,1603.3372879028,1603.1002998352,1584.0027332306
Em que cidade Nikos Kazantzakis morreu?,667.1674251556,677.7470111847,671.0321903229,1258.748292923,662.7781391144,670.5522537231,674.2124557495,675.1818656921,661.8149280548,1453.7150859833,1459.0132236481,677.7637004852,674.4041442871
Quem foi o pai da Rainha Elizabeth II?,1681.0369491577,1688.4195804596,1720.4933166504,1707.8232765198,1684.3719482422,1818.825006485,1679.9709796906,1763.8916969299,1741.959810257,1730.4997444153,1753.6718845367,1816.3931369781,1697.6153850555
Liste todas as aves que correm perigo de extinção.,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Quantos habitantes tem a maior cidade do Canadá?,4507.848739624,4176.6171455383,3728.9009094238,3957.5908184052,4417.4361228943,3846.4665412903,4261.8675231934,4167.3400402069,3946.0439682007,3968.740940094,4843.7967300415,4514.6818161011,-1.0
De quais conflitos militares Lawrence da Arábia participou?,1696.9847679138,1702.8312683105,1696.2597370148,1690.6404495239,1810.5528354645,1685.3497028351,1714.3630981445,1816.3471221924,1797.4908351898,1805.3810596466,2035.0623130798,1883.5263252258,17767.5087451935
Qual o livro com maior número de páginas?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Em que país nasce o Nilo?,1103.954076767,1122.1649646759,1144.7813510895,1130.5961608887,1142.8227424622,1158.9782238007,1152.47797966,1161.6442203522,1172.4224090576,1228.6727428436,1243.8883781433,1270.3070640564,10704.0963172913
Quem é o piloto de Fórmula 1 com mais corridas?,5175.6217479706,4621.3092803955,4638.7226581573,5182.1272373199,5063.2252693176,5172.3759174347,5150.0291824341,5180.4857254028,5172.7178096771,5183.2866668701,5183.4433078766,5171.6284751892,6919.3074703217
Que companhias produzem aerodeslizadores?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Elvis Presley teve filhos?,1799.4813919067,1641.4577960968,1577.3429870605,1595.5717563629,1615.1711940765,1592.7090644836,1606.537103653,1594.5963859558,1667.4823760986,1600.3413200378,1662.3687744141,1650.8939266205,1864.0611171722
Em que cidade o presidente de Montenegro nasceu?,4872.2388744354,4422.8434562683,4726.7191410065,5298.1796264648,4400.4077911377,5055.9492111206,5273.4813690186,5298.4538078308,4627.0015239716,4950.2141475677,4953.2001018524,5308.7286949158,-1.0
Em que país Bill Gates nasceu?,760.7431411743,765.3307914734,771.8453407288,775.5062580109,763.5703086853,768.1694030762,771.5079784393,767.5886154175,773.1027603149,780.0676822662,830.9915065765,766.5348052979,759.5415115356
Em que país se fala japonês?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mostre me o livro que Muhammad Ali escreveu.,1163.5317802429,1091.9954776764,1130.4879188538,1149.3515968323,1124.7255802155,1162.9326343536,1226.6161441803,1156.7795276642,1186.4757537842,1238.9137744904,1238.0950450897,1308.9699745178,16260.856628418
Michelle Obama é a esposa de Barack Obama?,1897.3002433777,1876.9404888153,1911.3655090332,2052.6401996613,2115.1671409607,1990.2312755585,2034.2855453491,2044.9955463409,2046.3263988495,2282.8829288483,2271.458864212,2278.3613204956,6386.314868927
Qual é o código de área de Berlin?,10216.2492275238,10116.1181926727,10882.5500011444,10520.6663608551,10626.1839866638,10722.5117683411,10721.6532230377,10870.9647655487,10414.4599437714,10861.1364364624,11209.107875824,11314.0313625336,-1.0
Liste todos os atores que atuaram em Last Action Hero.,1057.1672916412,1047.3008155823,1044.9523925781,1053.2131195068,1075.1197338104,1100.8596420288,1147.7556228638,1225.310087204,1342.0283794403,1382.6017379761,1475.2814769745,1725.4407405853,31707.5619697571
Quais são os apelidos de San Francisco?,2053.2503128052,1860.4423999786,1845.8843231201,1932.3742389679,1921.7367172241,1905.6553840637,1945.8587169647,1932.1825504303,1896.895647049,1946.8083381653,1909.2328548431,1930.4699897766,1932.8124523163
Qual foi o primeiro álbum do Queen?,6186.9416236877,6075.850725174,6946.7244148254,6980.0987243652,7540.1589870453,6183.5186481476,6963.8795852661,6646.6467380524,7057.0299625397,6410.5222225189,7075.9630203247,7078.7863731384,6184.2586994171
Por quais países o rio Yenisei passa?,1111.9720935822,1110.011100769,1133.0847740173,1111.302614212,1123.8677501678,1146.4269161224,1163.6738777161,1146.3856697083,1175.281047821,2083.2824707031,1234.9789142609,1171.3745594025,8713.3574485779
Quais séries de televisão foram criadas por Walt Disney?,2273.8239765167,2041.2228107452,2132.4355602264,2113.0464076996,2160.3164672852,2146.61693573,2264.333486557,2281.3153266907,2270.6942558289,2376.5006065369,2630.9409141541,2413.3551120758,8155.4479598999
Qual a ponte mais comprida?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
De que país é a Sitecore,1043.2326793671,1049.7577190399,1034.3153476715,1051.7511367798,1048.5854148865,1084.1884613037,1048.8240718842,1074.5441913605,1602.9493808746,1054.0013313293,1073.2173919678,1074.5027065277,1042.3142910004
Com quem Lance Bass casou-se?,703.6204338074,714.3859863281,711.1124992371,720.4036712646,705.4018974304,708.6265087128,726.420879364,718.3561325073,712.6815319061,729.1190624237,715.2795791626,1120.0098991394,704.8380374908
Qual a capital do Canadá?,6298.3553409576,6977.8423309326,8670.2952384949,7708.4345817566,6286.9846820831,7631.1123371124,6855.6327819824,8638.8885974884,6633.9337825775,7749.2282390594,8767.808675766,7518.9473628998,7037.2483730316
Em quem Vincent van Gogh inspirou-se?,672.0588207245,656.5704345703,657.5207710266,656.9764614105,659.80219841,658.0014228821,675.0149726868,661.4334583282,667.7470207214,676.9273281097,652.5611877441,648.3707427979,667.8237915039
Em que cidade John F. Kennedy morreu?,673.4983921051,662.122964859,973.5949039459,839.382648468,663.3024215698,665.5290126801,660.8624458313,670.5117225647,747.4324703217,670.8841323853,669.1660881042,905.2703380585,674.1652488708
O presidente Jackson dos EUA envolveu-se em uma guerra?,1443.4897899628,1436.4814758301,1494.4729804993,1498.9790916443,1491.6310310364,1554.988861084,1570.675611496,1703.8373947144,1870.8844184875,1839.4391536713,1949.0613937378,2165.7667160034,-1.0
Quem escreveu o tema do Game of Thrones?,2395.2407836914,2396.5764045715,2620.7315921783,2385.550737381,2457.7836990356,2616.9397830963,2272.8395462036,2382.6804161072,2839.3931388855,2488.9950752258,2848.1481075287,2623.3930587769,15473.4284877777
Quem projetou a Ponte do Brooklin?,716.3035869598,696.9583034515,704.4079303741,705.2936553955,710.0718021393,1063.3389949799,706.3310146332,716.8581485748,710.6566429138,720.9098339081,718.7261581421,703.5710811615,704.3540477753
Quando Boris Becker encerrou sua carreira?,2180.525302887,2164.2611026764,1837.7504348755,1891.6041851044,1935.133934021,2142.6911354065,2112.1971607208,2037.486076355,2168.7939167023,2054.0277957916,2011.6858482361,2167.5627231598,3949.9578475952
Que tipos de uvas crescem no Oregon?,1107.9769134521,1116.2881851196,1145.8966732025,1159.8451137543,1145.1046466827,1156.0542583466,1206.3884735107,1169.5139408112,1218.3096408844,1274.0390300751,1340.1985168457,1666.5349006653,15816.2786960602
Qual a altura de Michael Jordan?,1675.9860515594,1714.0297889709,1668.0233478546,1783.7932109833,1686.6722106934,1679.7189712524,1681.6596984863,1673.1700897217,1675.2848625183,1722.5744724274,1772.9775905609,1726.7415523529,1676.732301712
A que partido o prefeito de Paris pertence?,2258.8331699371,2495.1913356781,2211.4219665527,2393.9642906189,2233.7598800659,2497.0004558563,2468.3134555817,2587.379693985,2714.7147655487,3167.2656536102,2995.9917068481,2951.1399269104,25800.8811473846
Quem escreveu o livro Os Pilares da Terra?,858.6640357971,855.254650116,863.420009613,872.1697330475,872.5440502167,861.8924617767,856.5235137939,864.4394874573,853.413105011,862.5645637512,833.6887359619,862.6744747162,859.5132827759
Quem foi o 16o presidente dos Estados Unidos?,1898.3941078186,1842.3075675964,1864.8130893707,1902.5309085846,1821.2966918945,1825.4954814911,1857.8696250916,1840.0454521179,1934.2772960663,1938.2493495941,1954.2651176453,1898.8194465637,1826.9608020782
Qual a altura do Monte Everest?,1700.1574039459,1724.0197658539,1720.4327583313,1692.7556991577,1674.5791435242,1808.0716133118,1664.4887924194,1676.3730049133,1666.6033267975,1801.9237518311,1680.1724433899,1703.4575939178,1683.8841438293
Quem foi o orientador do doutorado de Albert Einstein?,20826.8852233887,20717.5314426422,21034.5242023468,21302.446603775,17521.1179256439,21188.942193985,21269.695520401,21246.3438510895,21549.8886108398,21695.3098773956,22510.4546546936,22149.3113040924,24900.337934494
Em que cidade Sylvester Stallone mora?,713.5667800903,699.8286247253,716.7448997498,1482.1639060974,706.5925598145,711.1871242523,723.7470149994,712.8100395203,707.1297168732,730.0584316254,720.7274436951,715.7444953918,704.5576572418
Qual a moeda da República Tcheca?,3615.9501075745,3194.831609726,3286.6277694702,3488.8739585876,3271.0757255554,3615.3733730316,3598.3488559723,3500.3020763397,3512.4838352203,3849.3704795837,3618.1871891022,3621.8268871307,3267.6558494568
Sócrates influenciou Aristóteles?,819.7848796844,843.8837528229,832.3013782501,827.5172710419,846.9574451447,873.0685710907,871.3121414185,881.2572956085,872.260093689,924.4844913483,927.6349544525,925.8742332458,1326.877117157
Qual o fuso horário de Salt Lake City?,1362.0052337646,1389.0674114227,1340.3730392456,1383.4366798401,1373.3093738556,1376.1463165283,1350.7690429688,1358.6442470551,1361.998796463,1378.5264492035,1394.4416046143,1371.963262558,1363.3871078491
Quem é o filho de Sonny e Cher?,3731.6706180573,3853.0311584473,3404.5367240906,3720.8564281464,3501.2671947479,3501.9989013672,3838.4177684784,3967.2713279724,3497.5793361664,4170.6018447876,4181.3199520111,4526.8728733063,14904.7002792358
Em que cidade está a sede das Nações Unidas?,1039.8907661438,1052.7520179749,1071.0213184357,1082.0608139038,1096.3711738586,1095.4813957214,1110.7802391052,1122.4098205566,1121.3676929474,1132.7090263367,1112.3042106628,1224.720954895,-1.0
Quem é o fundador da Penquin Books?,10309.5495700836,10196.4621543884,10340.6291007996,10381.7458152771,10516.5166854858,10401.7429351807,10603.7356853485,10528.487443924,10413.0082130432,10416.0783290863,10433.8881969452,10536.5579128265,10371.1216449738
Quando foi fundada a Jack Wolfskin?,805.627822876,813.9662742615,799.6673583984,812.7934932709,826.0841369629,819.1442489624,862.6906871796,816.8444633484,821.9904899597,831.2306404114,862.2553348541,821.2049007416,800.8317947388
Quem é o prefeito de Rotterdam?,8203.8817405701,8207.0875167847,7761.0991001129,7355.5204868317,8186.6166591644,7850.4598140717,6938.3506774902,8529.6001434326,8293.0963039398,6862.7858161926,6869.2598342896,8308.934211731,7116.2159442902
Liste todos os oceanógrafos suecos.,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mostre-me a autobiografia de Hemingway.,4068.7665939331,4069.1380500793,4067.4216747284,3935.3098869324,4167.3128604889,4174.3085384369,4154.287815094,3932.4231147766,4162.1870994568,4164.0412807465,4168.5590744019,4175.2552986145,3930.7129383087
Quem são os pais da esposa de Juan Carlos I?,1268.9607143402,1241.4934635162,1273.072719574,1283.8973999023,1409.6899032593,1441.118478775,1493.7968254089,1432.0254325867,1441.2157535553,1503.0670166016,1417.197227478,1476.8042564392,9590.9032821655
Tesla ganhou um Prêmio Nobel de Física?,991.6496276855,1149.374961853,1030.2278995514,1318.4108734131,1035.578250885,1069.5402622223,1070.6553459167,1070.2660083771,1070.5001354218,1074.2518901825,1088.4652137756,1057.2967529297,1081.6178321838
Quem é o jogador de basquete mais alto?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Qual cidade tem menos habitantes?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
A proinsulina é uma proteína?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Quem foram os pais da Rainha Victoria?,1648.3640670776,1617.9580688477,1606.5101623535,1621.3932037354,1635.6391906738,1691.2817955017,1659.7287654877,1632.63463974,1632.9855918884,1694.8988437653,1729.1414737701,1700.656414032,1594.2554473877
Che Guevara teve filhos?,1538.8565063477,1520.7953453064,1585.9954357147,1495.0733184814,1568.3779716492,1536.4289283752,1608.6938381195,1531.2139987946,1559.6661567688,1586.9014263153,1523.472070694,1540.3397083282,1559.3786239624
O lago Baikal é maior do que o lago Great Bear?,651.1704921722,655.8036804199,652.9948711395,656.5515995026,658.0400466919,650.0413417816,647.7425098419,656.7862033844,677.3798465729,650.7275104523,659.4560146332,659.252166748,621.5209960938
Kaurismäki alguma vez venceu o Grand Prix de Cannes?,1198.1606483459,1223.1874465942,1228.1746864319,1238.4295463562,1299.5750904083,1258.1224441528,1272.5462913513,1346.3933467865,1353.8281917572,1440.7670497894,1353.709936142,1593.8091278076,21735.1744174957
Liste todos os livros de William Goldman com mais de 300 páginas.,1044.7843074799,1002.1736621857,1013.6721134186,1050.8768558502,1016.8578624725,1029.397726059,1056.8253993988,1151.3900756836,1279.8748016357,1246.119260788,1358.8287830353,1276.8371105194,8143.1908607483
Onde está localizado o Fort Knox?,873.8677501678,868.1457042694,892.993927002,895.6789970398,882.504940033,902.7578830719,862.9822731018,904.8075675964,873.9895820618,896.9440460205,870.9082603455,860.4230880737,880.5134296417
Em que estado dos EUA fica o Fort Knox?,1468.6179161072,1485.1140975952,1562.7815723419,1496.9148635864,1528.4078121185,1608.1187725067,1708.5864543915,1792.8655147552,1833.7976932526,1956.0148715973,2052.1619319916,2268.5575485229,-1.0
Onde está enterrado Syngman Rhee?,763.9572620392,740.5440807343,737.9009723663,742.8455352783,740.2975559235,750.4115104675,746.0865974426,748.6052513123,978.3477783203,773.529291153,769.0100669861,738.4071350098,740.32330513
Qual é o fuso horário de São Pedro de Atacama?,1378.0195713043,1387.7143859863,1444.6842670441,1432.1570396423,1419.5938110352,1453.3925056458,1458.9931964874,1490.2098178864,1490.4026985168,1488.575220108,1524.9230861664,1549.6020317078,1579.3540477753
A que movimento artístico o pintor do quadro As Três Dançarinas pertencia?,1951.2665271759,2318.6268806458,1927.51121521,2164.6361351013,2212.6553058624,1970.3719615936,2138.0257606506,2035.7673168182,2046.8895435333,2174.437046051,2365.3948307037,2503.3802986145,9163.8698577881
Que cientista é conhecido pelo Projeto Manhattan e pelo Prêmio Nobel da Paz?,1078.5746574402,1054.7351837158,1093.1677818298,1131.1490535736,1126.8954277039,1201.9774913788,1161.1580848694,1264.5199298859,1360.7470989227,1465.5156135559,1582.4160575867,2038.75207901,-1.0
Mostre-me todos os livros de Asimov da série Fundação.,1260.8139514923,1274.2748260498,1269.1912651062,1270.3197002411,1291.9316291809,1348.9193916321,1348.6251831055,1441.3533210754,1491.929769516,1558.5660934448,1601.8784046173,1571.7580318451,8282.0191383362
Liste todas as cidades em New Jersey com mais de 100000 habitantes.,1048.0737686157,1098.072052002,1057.140827179,1062.518119812,1039.6873950958,1048.2542514801,1088.9463424683,1050.1203536987,1088.1750583649,1076.8880844116,1077.3854255676,1143.7656879425,-1.0
Que museu de Nova York tem mais visitantes?,1739.8960590363,1739.618062973,1726.4757156372,1838.1628990173,1831.1059474945,1874.5937347412,1973.9065170288,1947.643995285,2092.2348499298,2189.327955246,2255.6812763214,2390.1214599609,18702.5949954987
Qual a altura da torre Yokohama Marine?,1632.9202651978,1631.3910484314,1611.3443374634,1609.3564033508,1647.510766983,1654.3455123901,1646.4378833771,1637.6075744629,1645.5976963043,1629.430770874,1680.1388263702,1649.861574173,1603.7232875824
A nova série Battlestar Galactica tem mais episódios do que a anterior?,1541.4876937866,1582.3488235474,1603.0042171478,1551.1815547943,1591.2621021271,1600.2218723297,1552.743434906,1535.4061126709,1545.5195903778,1615.5955791473,1610.2907657623,1937.6013278961,1557.5141906738
Quem é o jogador mais jovem de dardos?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Quem desenvolveu o jogo World of Warcraft?,772.9499340057,763.0732059479,749.3569850922,760.7610225677,763.9982700348,755.5837631226,760.5905532837,764.5192146301,766.7520046234,824.1286277771,778.2175540924,758.8155269623,763.1478309631
Qual papa fundou a Televisão do Vaticano?,7280.380487442,7573.6675262451,7412.1837615967,8017.1544551849,7744.969367981,7516.8468952179,7445.9519386292,7606.4805984497,8974.7753143311,7750.5686283112,7874.7963905334,7074.3324756622,10040.9293174744
Quem compôs a música para Harold e Maude?,6312.4227523804,6851.6011238098,6301.7420768738,5962.1071815491,5972.4903106689,6049.2613315582,6608.106136322,6082.9586982727,6853.4846305847,6197.6022720337,7202.8796672821,6403.8429260254,13475.8565425873
Liste todos os membros da Prodigy,2728.0759811401,2731.969833374,2733.9389324188,2839.8177623749,2605.6699752808,2720.6063270569,2821.6407299042,2818.8276290894,2733.2143783569,2826.7478942871,2839.8289680481,2945.0714588165,2727.7929782867
Quem atua nos filmes espanhois produzidos por Benicio del Toro?,1099.6222496033,1094.605922699,1122.4570274353,1161.5509986877,1197.9641914368,1159.9805355072,1182.336807251,1194.4816112518,1239.4499778748,1230.0775051117,1251.770734787,1319.8068141937,8372.4784851074
Qual subsidiária da TUI Travel vôa para Glasgow e Dublin?,7981.7123413086,9073.3950138092,8432.9433441162,8420.8707809448,9206.8028450012,9631.2530040741,8387.4402046204,9112.9248142242,8406.6331386566,9317.006111145,9317.0611858368,8748.7516403198,9709.5973491669
Em qual país está localizada Meca?,1884.6762180328,1919.0864562988,1931.5412044525,1940.1926994324,1978.0991077423,2033.0014228821,2120.8484172821,2170.0563430786,2294.9059009552,2412.8756523132,2237.2243404388,2286.0610485077,19585.6213569641
Quantos idiomas são falados na Colômbia?,4184.4892501831,3952.850818634,4074.0587711334,4070.1899528503,4070.9900856018,4404.0539264679,4584.819316864,3974.9286174774,4275.2470970154,4402.4708271027,4406.037569046,4181.0431480408,-1.0
Qual o maior estádio da Espanha?,1512.6097202301,1475.7239818573,1506.2537193298,1542.7196025848,1518.0361270905,1581.0611248016,1513.1123065948,1508.7099075317,1544.6181297302,1554.1830062866,1505.0022602081,1590.4440879822,1547.9328632355
Que surfistas profissionais nasceram nas Filipinas?,9762.6338005066,9982.6803207397,10021.0609436035,9747.5199699402,9635.1454257965,9833.788394928,10104.4836044312,9883.8877677917,9515.7959461212,10202.9337882996,10205.851316452,10442.599773407,11814.3074512482
Quais são os cinco condados de New York?,1149.3122577667,1191.9159889221,1194.3430900574,1157.9420566559,1153.6972522736,1142.0397758484,1178.8098812103,1164.5994186401,1147.5141048431,1158.6647033691,1980.185508728,1167.9816246033,1140.7701969147
Cola é uma bebida?,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Quando a princesa Diana morreu?,667.4046516418,663.3248329163,670.1371669769,670.45545578,666.0869121552,679.6929836273,674.2076873779,671.3607311249,665.2374267578,682.1899414062,677.3419380188,667.8259372711,656.0778617859
Onde é produzido o vinho espumante na França?,7642.4295902252,7480.1430702209,7395.6227302551,7091.819524765,7601.6142368317,7407.8290462494,7602.1583080292,7499.6798038483,7570.5509185791,8411.9555950165,8970.6652164459,8408.374786377,9817.6546096802
